UUID,Template,Street,City,State,Zip,OutputStreet,OutputCity,OutputState,OutputZip,Lon,Lat,Header,SL,SL2,County,RFD_ID,FS,WZ,PWF_DistanceInFeet,YrBuilt,LivingArea,Baths,HalfBaths,HalfBaths,InputStreet,InputCity,InputState,InputZip,NumCandidates,NumCloseCandidates,GoodCandidate
5834c026ac642,RMIatTXwithRMS,302 E Adoue Street,Alvin,TX,77511,302 E ADOUE ST,ALVIN,TX,77511,-95.241652,29.420606,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,16,14.7,Brazoria,RM480390240,0.40,,7835,1983,1754,2,,,,,,,,,
5834bf94bf1a4,RMIatTXwithRMS,127 spainish trail,bastrop,TX,78602,127 SPANISH TRL,BASTROP,TX,78602,-97.410692,30.132984,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,120.0,110,Bastrop,RM480212360,4.13,OUT,47,2006,3304,,,,,,,,,,
5834bf57c6ca4,RMIatTXwithRMS,10 Wenoah Pl,Spring,TX,77389,10 WENOAH PL,SPRING,TX,77389,-95.516416,30.138281,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,45,39,Harris,RM482012597,1.71,OUT,2932,2007,3127,4,1,1,,,,,,,
5834bed27e416,RMIatTXwithRMS,26419 PRAIRE SCHOOL LN,KATY,TX,77494,26419 PRAIRIE SCHOOL LN,KATY,TX,77494,-95.837178,29.7649,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,51,47,Fort Bend,RM481570040,2.56,OUT,2988,2013,3517,3,,,,,,,,,
5834be058f9b1,RMIatTXwithRMS,12224 BEAMER RD,HOUSTON,TX,77089,12224 BEAMER RD,HOUSTON,TX,77089,-95.220943,29.589819,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,12.4,12.4,Harris,RM482010310,1.06,OUT,7469,1972,1318,2,1,1,,,,,,,
5834bdf34ab30,RMIatTXwithRMS,3414 PHOENIX COURT,MISSOURI CITY,TX,77459,3414 PHOENIX CT,MISSOURI CITY,TX,77459,-95.509797,29.546268,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,30,30,Fort Bend,RM481570360,2.27,OUT,2032,2004,2435,2,,,,,,,,,
5834bd80e7cd9,RMIatTXwithRMS,4303 Haiti Lane,Pasadena,TX,77505,4303 HAITI LN,PASADENA,TX,77505,-95.143842,29.645729,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,7.8,6.8,Harris,RM482010570,0.19,OUT,3782,1979,1680,2,,,,,,,,,
5834bd8083a9d,RMIatTXwithRMS,101 Harvard Oaks,Lake Jackson,TX,77566,101 HARVARD OAKS DR,LAKE JACKSON,TX,77566,-95.467655,29.067589,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,13.6,13.6,Brazoria,RM480390460,3.25,,738,1995,2989,12,,,,,,,,,
5834bd678376e,RMIatTXwithRMS,47 West Shore Ln,Montgomery,TX,77356,47 W SHORE LN,MONTGOMERY,TX,77356,-95.642102,30.419214,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,65,59,Montgomery,RM483390240,1.75,OUT,3450,2005,4414,3,,,,,,,,,
5834bd45afda2,RMIatTXwithRMS,2523 Lance Ln,Stafford,TX,77477,2523 LANCE LN,STAFFORD,TX,77477,-95.551129,29.609065,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,33,31,Fort Bend,RM481570430,0.93,OUT,15483,1982,1916,2,,,,,,,,,
5834bbb3bc0db,RMIatTXwithRMS,16006 Laura Beth Dr,Hockley,TX,77447,16006 LAURA BETH DR,HOCKLEY,TX,77447,-95.797066,29.996556,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,54,48,Harris,RM482010310,2.34,OUT,659,,,,,,,,,,,,
5834bb381ba77,RMIatTXwithRMS,1602 ALAMO ST,HOUSTON,TX,77007,1602 ALAMO ST,HOUSTON,TX,77007,-95.373701,29.776715,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,23.7,18.7,Harris,RM482010310,1.04,OUT,41131,1930,1228,1,,,,,,,,,
5834bb030d278,RMIatTXwithRMS,20234 Suncoast Dr,Katy,TX,77449,20234 SUNCOAST DR,KATY,TX,77449,-95.724951,29.813336,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,45,41,Harris,RM482010850,1.30,OUT,9754,2004,2820,3,1,1,,,,,,,
5834ba651207e,RMIatTXwithRMS,21356 Terreton Springs Dr,Porter,TX,77365,21356 TERRETON SPRINGS DR,PORTER,TX,77365,-95.24776,30.079969,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,32,26,Montgomery,RM483390180,2.62,OUT,4166,2006,2168,3,1,1,,,,,,,
5834ba6501ffd,RMIatTXwithRMS,20706 Teal Point Dr,Katy,TX,77450,20706 TEAL POINT DR,KATY,TX,77450,-95.73441,29.746043,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,45,40,Harris,RM482010850,1.26,OUT,3188,1995,3751,4,1,1,,,,,,,
5834ba36787a7,RMIatTXwithRMS,7442 Shangrila Ln,Houston,TX,77095,7442 SHANGRILA LN,HOUSTON,TX,77095,-95.663599,29.888098,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,43,38,Harris,RM482010310,1.88,OUT,16821,1988,2055,3,1,1,,,,,,,
5834ba13aaf48,RMIatTXwithRMS,28014 COMAL KARST DR,SPRING,TX,77386,28014 COMAL KARST DR,SPRING,TX,77386,-95.381233,30.101123,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,38,32,Montgomery,RM483390290,1.45,OUT,2109,,3669,4,1,1,,,,,,,
5834b96e10cef,RMIatTXwithRMS,14118 Elcamino Real,Houston,TX,77062,14118 EL CAMINO REAL,HOUSTON,TX,77062,-95.149313,29.585425,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,8.1,8.1,Harris,RM482010310,1.72,OUT,3218,1994,2156,3,1,1,,,,,,,
5834b892b2635,RMIatTXwithRMS,7734 Pebble Hill Ln,Rosharon,TX,77583,7734 PEBBLE HILL LN,ROSHARON,TX,77583,-95.331081,29.352072,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,16,12.9,Brazoria,RM480390250,5.70,,476,2003,2304,4,1,1,,,,,,,
5834b7d7dfddf,RMIatTXwithRMS,3846 DURNESS WAY,HOUSTON,TX,77025,3846 DURNESS WAY,HOUSTON,TX,77025,-95.43944,29.694521,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,26,22.7,Harris,RM482010310,0.37,OUT,13871,1953,1860,2,,,,,,,,,
5834b7c3066de,RMIatTXwithRMS,16715 SUMMER CYPRESS CT,Cypress,TX,77429,16715 SUMMER CYPRESS CT,CYPRESS,TX,77429,-95.68292,29.985851,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,47,41,Harris,RM482010310,2.14,OUT,7024,2004,3778,3,1,1,,,,,,,
5834b7b857e53,RMIatTXwithRMS,25821 Beckham Rd,Harlingen,TX,78552,25821 BECKHAM RD,HARLINGEN,TX,78552,-97.766243,26.183509,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,24.8,24.7,Cameron,RM480610830,3.78,,2583,,,,,,,,,,,,
5834b79e6b728,RMIatTXwithRMS,10014 Isabella Way,Houston,TX,77089,10014 ISABELLA WAY,HOUSTON,TX,77089,-95.215472,29.569035,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,11.9,11.9,Harris,RM482010700,2.56,OUT,2571,2012,3696,4,1,1,,,,,,,
5834b76177ac7,RMIatTXwithRMS,25821 BECKHAM,HARLINGEN,TX,78550,25821 BECKHAM RD,HARLINGEN,TX,78552,-97.766243,26.183509,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,24.8,24.7,Cameron,RM480610830,3.78,,2583,,,,,,,,,,,,
5834b749da368,RMIatTXwithRMS,Cheryl Oday 5117 Brigantine Ca,Texas City,TX,77590,5117 BRIGANTINE CAY CT,TEXAS CITY,TX,77590,-94.912005,29.434458,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,0.18,0.18,Galveston,RM481671400,5.44,,1046,,,,,,,,,,,,
5834b6fd03585,RMIatTXwithRMS,16435 Lisa Dawn,Houston,TX,77049,16435 LISA DAWN LN,HOUSTON,TX,77049,-95.138856,29.820839,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,13.5,7,Harris,RM482012872,0.69,OUT,3784,1987,1600,2,,,,,,,,,
5834b6f659816,RMIatTXwithRMS,2411 Sens Rd,La Porte,TX,77571,2411 SENS RD,LA PORTE,TX,77571,-95.04612,29.673852,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,2.7,2.1,Harris,RM482010531,0.01,OUT,4879,1920,1920,2,1,1,,,,,,,
5834b6aa3bc35,RMIatTXwithRMS,9336 Royal Way,Houston,TX,77083,9336 ROYAL WAY,HOUSTON,TX,77083,-95.655081,29.677902,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,39,36,Fort Bend,RM481570250,1.87,OUT,4595,2001,3080,2,,,,,,,,,
5834b69a4ede0,RMIatTXwithRMS,2813 Nueces Dr,Harlingen,TX,78550,2813 NUECES DR,HARLINGEN,TX,78550,-97.694329,26.220121,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,19.6,19.6,Cameron,RM480610830,1.30,,1885,1983,1180,2,,,,,,,,,
5834b682df05b,RMIatTXwithRMS,9535 Meadowbriar Ln,Houston,TX,77063,9535 MEADOWBRIAR LN,HOUSTON,TX,77063,-95.534619,29.732974,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,32,29,Harris,RM482010310,1.13,OUT,27152,1956,1751,2,,,,,,,,,
5834b5bac316e,RMIatTXwithRMS,5843 Pinellas Park,Spring,TX,77379,5843 PINELLAS PARK,SPRING,TX,77379,-95.505288,30.059915,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,41,35,Harris,RM482010410,2.09,OUT,3499,1999,3338,4,1,1,,,,,,,
5834b4da53923,RMIatTXwithRMS,626 W 25th St,Houston,TX,77008,626 W 25TH ST,HOUSTON,TX,77008,-95.40935,29.808614,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,27,21.1,Harris,RM482010310,1.65,OUT,43608,1930,1909,2,,,,,,,,,
5834b4c810a86,RMIatTXwithRMS,2811 Avenue N,Nederland,TX,77627,2811 AVENUE N,NEDERLAND,TX,77627,-93.988796,29.954305,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,18.9,6.7,Jefferson,RM482450020,1.08,,5513,1968,1080,,,,,,,,,,
5834b4b15f06f,RMIatTXwithRMS,2542 corral trail,friendswood,TX,77546,2542 CORRAL TRL,FRIENDSWOOD,TX,77546,-95.165264,29.532867,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,8.9,8.9,Harris,RM482010320,0.31,OUT,2195,1979,1677,2,,,,,,,,,
5834b4a5014d1,RMIatTXwithRMS,10014 Isbella Way,HOUSTON,TX,77089,10014 ISABELLA WAY,HOUSTON,TX,77089,-95.215472,29.569035,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,11.9,11.9,Harris,RM482010700,2.56,OUT,2571,2012,3696,4,1,1,,,,,,,
5834b44e97c45,RMIatTXwithRMS,2219 Bayou Dr,Port Arthur,TX,77640,2219 BAYOU DR,PORT ARTHUR,TX,77640,-94.00871,29.88079,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,13.9,4.8,Jefferson,RM482450160,1.67,,1791,2005,2562,,,,,,,,,,
5834b33a32fd5,RMIatTXwithRMS,6214 LYMBAR DRIVE,HOUSTON,TX,77096,6214 LYMBAR DR,HOUSTON,TX,77096,-95.500862,29.667897,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,30,27,Harris,RM482010310,1.28,OUT,20652,1965,2698,3,,,,,,,,,
5834b32480e65,RMIatTXwithRMS,13626 Blair Hill Ln,HOUSTON,TX,77044,13626 BLAIR HILL LN,HOUSTON,TX,77044,-95.186658,29.920395,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,20.7,14.3,Harris,RM482010310,1.45,OUT,1355,2009,4000,5,1,1,,,,,,,
5834b30e72bbd,RMIatTXwithRMS,1914 VERDANT VALLEY,SUGAR LAND,TX,77479,1914 VERDANT VLY,SUGAR LAND,TX,77479,-95.67194,29.562172,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,40,38,Fort Bend,RM481570260,2.23,OUT,1156,1998,3120,3,,,,,,,,,
5834b29bad806,RMIatTXwithRMS,16810 Southern Oaks,Houston,TX,77068,16810 SOUTHERN OAKS DR,HOUSTON,TX,77068,-95.480686,30.014721,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,38,32,Harris,RM482010410,2.26,OUT,14815,1995,5544,3,,,,,,,,,
5834b1d0b9b37,RMIatTXwithRMS,6150 Plantation Forest Dr,Katy,TX,77449,6150 PLANTATION FOREST DR,KATY,TX,77449,-95.709116,29.862529,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,45,40,Harris,RM482010140,2.47,OUT,11117,2006,2633,3,1,1,,,,,,,
5834af1c6d2e5,RMIatTXwithRMS,12610 ROESLER RD,NEEDVILLE,TX,77461,12610 ROESLER RD,NEEDVILLE,TX,77461,-95.81027,29.383932,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,42,40,Fort Bend,RM481570290,2.61,OUT,853,2002,3199,2,,,,,,,,,
5834af0e4f744,RMIatTXwithRMS,1002 Adair St.,Sugar Land,TX,77479,1002 ADAIR ST,SUGAR LAND,TX,77479,-95.65413,29.59476,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,39,37,Fort Bend,RM481570130,0.41,OUT,5583,2011,3845,3,,,,,,,,,
5834aed15d7ca,RMIatTXwithRMS,5545 Dapplewood Dr,Katy,TX,77449,5545 DAPPLEWOOD LN,KATY,TX,77449,-95.727796,29.853523,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,46,41,Harris,RM482010140,2.33,OUT,7002,2005,2629,3,1,1,,,,,,,
5834aebf4dd62,RMIatTXwithRMS,7323 Palmito Ranch Dr,Richmond,TX,77406,7323 PALMITO RANCH DR,RICHMOND,TX,77406,-95.750697,29.66949,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,45,42,Fort Bend,RM481570310,2.44,OUT,1909,2005,2150,2,,,,,,,,,
5834ad75b90c7,RMIatTXwithRMS,223 BIRCHWOOD DR,SPRING,TX,77386,223 BIRCHWOOD DR,SPRING,TX,77386,-95.443138,30.144241,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,43,37,Montgomery,RM483390290,1.32,OUT,3828,1972,2248,3,1,1,,,,,,,
5834ad6c2047d,RMIatTXwithRMS,1892 LAKE LANDING DR,LEAGUE CITY,TX,77573,1892 LAKE LANDING DR,LEAGUE CITY,TX,77573,-95.018521,29.497769,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,2,2,Galveston,RM481671340,2.71,,2029,2003,5086,4,1,1,,,,,,,
5834a9983a813,RMIatTXwithRMS,206 Laurel Lane,Jones Creek,TX,77541,206 LAUREL LN,JONES CREEK,TX,77541,-95.486614,28.982533,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,8.9,8.9,Brazoria,RM480390450,1.22,,1393,1988,1952,2,,,,,,,,,
5834a98a9c956,RMIatTXwithRMS,3706 Danubio Dr.,Edinburg,TX,78539,3706 DANUBIO DR,EDINBURG,TX,78539,-98.195272,26.270415,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,47,47,Hidalgo,RM482150040,2.02,OUT,4554,2006,3130,2,,,,,,,,,
5834a97c539bf,RMIatTXwithRMS,2840 Russell Cir,Port Neches,TX,77651,2840 RUSSELL CIR,PORT NECHES,TX,77651,-93.977587,29.974346,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,20.3,6.9,Jefferson,RM482450040,1.65,,6411,1988,1967,,,,,,,,,,
5834a903a48c1,RMIatTXwithRMS,15807 Whisper Woods Dr,Cypress,TX,77429,15807 WHISPER WOODS DR,CYPRESS,TX,77429,-95.677269,30.006091,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiI1ODBmOWY1NjYzZjM5MDAwOTM2ZTA3ZmUiLCJleHAiOm51bGx9.8nW7NQwr066mjDZ-UjRXuLpeWBf8y9Vt5G7CoxMchoA,47,42,Harris,RM482010310,3.06,OUT,710,,,,,,,,,,,,
